age,gender,weight_kg,height_m,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,fat_percentage,bmi,carbs,proteins,fats,calories,meal_type,diet_type,sugar_g,sodium_mg,cholesterol_mg,pct_carbs,protein_per_kg,cal_balance,lean_mass_kg
20,Male,76.34,1.65,180.08,153.94,62.06,1.14,821.48,Yoga,30.33350558026597,28.04,269.44,108.01,71.78,1890.0,Lunch,Paleo,12.71,1305.82,1.48,0.4999304209071259,1.414854597851716,1068.52,53.18340184002496
23,Male,41.34,1.58,162.67,132.35,67.27,0.55,544.5,Strength,21.8869114045899,16.56,201.64,79.76,53.61,1011.0,Breakfast,Vegetarian,48.26,117.85,49.64,0.501563967190891,1.929366231253024,466.5,32.29195082534254
26,Female,61.12,1.8,168.81,144.08,71.66,1.47,1453.98,Strength,25.031481832667644,18.86,269.09,107.75,71.39,1595.0,Dinner,Low-Carb,34.69,1553.53,185.24,0.5006628307758143,1.7629253926701571,141.01999999999998,45.82075830387353
22,Female,78.51,1.73,192.11,156.53,56.02,1.46,1575.49,Strength,28.649322066450107,26.23,226.96,90.94,60.63,2222.0,Breakfast,Vegetarian,12.15,1799.73,288.93,0.4995625306091005,1.1583237804101387,646.51,56.01741724563003
27,Male,57.62,1.79,163.92,143.05,72.78,1.38,1665.25,Hiit,22.32359388165597,17.98,209.13,83.42,55.88,1484.0,Dinner,Paleo,15.85,611.67,199.26,0.4999760925695706,1.447761194029851,-181.25,44.75714520538983
29,Female,69.85,1.56,171.31,124.82,62.06,1.03,740.98,Yoga,30.09539073563202,28.7,236.5,94.15,62.81,1946.0,Lunch,Balanced,20.13,711.17,189.63,0.5010885168097718,1.3478883321403008,1205.02,48.82836957116103
30,Female,62.11,1.62,167.72,168.9,74.13,1.56,2227.37,Hiit,22.28742839325494,23.67,388.48,154.91,103.4,1884.0,Breakfast,Keto,0.12,1350.64,204.34,0.5005927529508789,2.4941233295765577,-343.3699999999999,48.26727822494936
33,Female,56.38,1.53,165.24,155.28,62.95,1.05,692.37,Yoga,28.26553504576336,24.08,306.18,122.83,81.27,1685.0,Breakfast,Balanced,3.86,349.84,153.84,0.5004024564141747,2.178609435970202,992.63,40.443891341198615
27,Male,78.42,1.63,185.36,154.0,58.9,1.09,1045.53,Cardio,29.768129307560788,29.52,185.53,73.41,48.72,2068.0,Breakfast,Vegetarian,15.75,399.74,123.03,0.5033915780334274,0.9361132364192808,1022.47,55.07583299701084
26,Female,47.61,1.77,198.4,120.57,69.13,1.15,1240.97,Strength,18.687147638813528,15.2,273.78,110.08,73.3,1368.0,Lunch,Paleo,44.68,607.43,139.44,0.4988838980657269,2.312119302667506,127.02999999999996,38.71304900916088
40,Female,66.6,1.77,161.03,149.24,50.18,1.22,1613.08,Hiit,23.30432380066179,21.26,280.52,111.23,74.83,1849.0,Dinner,Vegetarian,26.67,1895.51,247.16,0.500823487928872,1.6701201201201203,235.92000000000007,51.079320348759246
58,Female,78.07,1.92,179.57,126.83,52.95,0.72,870.41,Hiit,19.43137440335533,21.18,172.2,68.68,45.83,1947.0,Breakfast,Keto,4.1,220.94,144.61,0.5005850333214631,0.8797233252209558,1076.59,62.89992600330049
48,Female,45.55,1.72,169.0,119.8,71.92,1.39,1502.45,Strength,19.54772970320729,15.4,282.7,113.57,75.66,1349.0,Lunch,Vegan,3.15,871.28,169.84,0.4990247217588547,2.493304061470911,-153.45000000000005,36.64600912018908
47,Female,80.56,1.77,170.62,149.06,67.88,0.72,475.2,Yoga,28.5611812109753,25.71,254.92,101.84,68.03,2245.0,Snack,Paleo,20.62,885.32,7.46,0.5000122590484036,1.2641509433962264,1769.8,57.55111241643829
39,Male,93.87,1.7,191.07,155.08,49.84,1.1,1054.24,Cardio,34.40762580767274,32.48,204.31,81.11,53.87,2424.0,Snack,Vegetarian,9.5,132.36,10.04,0.5024500310480723,0.8640673271545755,1369.76,61.57156165433761
22,Male,98.44,1.88,193.5,135.23,70.95,0.52,514.8,Strength,29.84701460192862,27.85,260.24,103.52,69.02,2624.0,Snack,Low-Carb,3.07,1840.1,214.99,0.5013726869021587,1.0516050386021942,2109.2,69.05859882586147
39,Female,69.77,1.55,171.15,163.11,74.06,0.85,840.74,Strength,27.95710387589857,29.04,280.43,113.03,74.36,1937.0,Snack,Keto,37.81,1924.0,145.03,0.5000802468035024,1.6200372653002724,1096.26,50.264328625785566
50,Male,52.46,1.5,181.68,141.5,57.92,1.32,870.41,Yoga,23.44788234700167,23.32,227.28,91.16,60.49,1320.0,Breakfast,Low-Carb,25.6,427.45,105.67,0.5000192501251258,1.7377049180327868,449.59,40.159240920762926
57,Female,46.44,1.67,186.88,128.93,69.9,1.28,923.9,Yoga,23.30031438244267,16.65,413.92,166.08,110.57,1405.0,Dinner,Paleo,4.33,620.51,126.9,0.4994313948472609,3.576227390180879,481.1,35.61933400079362
42,Male,44.29,1.66,173.04,133.68,53.04,0.73,721.39,Strength,20.43237834113335,16.07,333.59,133.88,88.63,1182.0,Lunch,Balanced,7.04,931.68,79.59,0.5002193023560946,3.022804244750508,460.61,35.24049963271204
35,Male,100.86,1.63,160.92,162.96,59.16,1.1,726.66,Yoga,35.0,37.96,176.92,70.24,46.73,2501.0,Snack,Vegetarian,30.23,398.73,262.37,0.5021820736440985,0.6964108665476898,1774.34,65.559
50,Male,69.72,1.96,165.92,138.92,68.17,0.97,640.78,Yoga,19.811051335206027,18.15,242.67,97.01,64.9,2028.0,Snack,Paleo,26.08,1603.45,38.44,0.4996242575225702,1.3914228341939183,1387.22,55.90773500909435
20,Male,111.3,1.69,193.54,132.6,58.94,1.07,1062.19,Strength,35.0,38.97,210.31,83.47,55.86,2955.0,Breakfast,Vegetarian,40.22,369.06,124.11,0.5013767537220031,0.7499550763701707,1892.81,72.345
20,Male,125.74,1.66,196.24,158.92,59.95,1.38,1824.64,Hiit,35.0,45.63,436.15,173.3,115.74,3397.0,Lunch,Balanced,15.09,1823.56,176.61,0.5013996424732573,1.3782408143788771,1572.36,81.731
47,Female,87.21,1.64,176.8,165.27,49.97,1.99,2069.6,Cardio,32.66556635243692,32.42,233.48,92.69,61.82,2519.0,Dinner,Paleo,17.73,2421.84,218.22,0.5018215425617659,1.0628368306386882,449.4000000000001,58.722359584039765
23,Male,59.04,1.76,189.23,129.99,73.02,0.64,563.71,Cardio,18.92825219759031,19.06,298.18,118.92,79.79,1642.0,Breakfast,Paleo,5.5,908.74,126.15,0.4997758232733154,2.0142276422764227,1078.29,47.86475990254268
19,Male,127.99,1.92,167.28,144.63,57.09,0.63,415.8,Yoga,31.99631948524548,34.72,205.7,81.55,54.43,3130.0,Dinner,Keto,4.26,1225.8,7.29,0.5020532440034902,0.6371591530588328,2714.2,87.03791069083431
44,Male,48.06,1.64,168.13,158.93,66.86,1.25,1353.38,Strength,22.2586802590405,17.87,220.52,87.3,58.5,1269.0,Snack,Vegetarian,25.82,2310.42,57.61,0.5018147891089898,1.8164794007490637,-84.38000000000011,37.36247826750514
36,Female,112.38,1.63,164.34,135.4,58.23,1.02,1344.16,Hiit,35.0,42.3,198.87,79.04,53.54,2986.0,Breakfast,Vegan,1.97,669.43,246.83,0.4992030122372137,0.7033279943050366,1641.84,73.047
49,Female,70.79,1.68,186.86,161.19,70.03,1.16,1403.6,Hiit,27.933430284251862,25.08,299.17,119.64,79.92,1859.0,Dinner,Vegan,20.94,911.87,4.07,0.4997577802649383,1.6900692188162167,455.4000000000001,51.01592470177811
50,Female,60.61,1.71,168.0,168.9,59.96,1.15,759.0,Yoga,22.22513725514832,20.73,203.06,81.37,54.45,1679.0,Lunch,Vegan,26.89,1735.44,8.44,0.4989894149664879,1.3425177363471374,920.0,47.13934430965461
18,Female,64.93,1.55,183.76,161.29,59.32,1.42,1534.88,Strength,31.13751545105559,27.03,239.42,94.8,63.35,1711.0,Snack,Paleo,48.68,1930.7,167.3,0.5021840243729779,1.4600338826428458,176.1199999999999,44.712411217629615
49,Female,69.0,1.96,166.27,139.46,68.0,0.98,1185.8,Hiit,19.725728908163887,17.96,242.42,97.41,64.84,1843.0,Snack,Keto,25.86,1590.97,40.49,0.4990941283043728,1.4117391304347826,657.2,55.38924705336692
35,Female,59.36,1.75,177.87,127.73,58.02,0.99,653.4,Yoga,26.625741887817263,19.38,263.15,104.83,69.48,1732.0,Lunch,Vegan,44.21,917.0,192.73,0.5018977322576339,1.7660040431266846,1078.6,43.55495961539168
35,Female,110.83,1.77,191.05,155.64,73.66,1.19,784.69,Yoga,30.89932943924302,35.38,305.07,122.72,81.62,2864.0,Lunch,Vegan,47.16,1966.79,249.66,0.4989410158070768,1.107281421997654,2079.31,76.58427318248697
57,Female,45.88,1.67,187.13,129.16,69.99,1.28,1229.82,Cardio,16.129973026537662,16.45,411.81,164.94,110.15,1474.0,Snack,Low-Carb,4.28,574.94,129.16,0.4994133430351539,3.595030514385353,244.1800000000001,38.47956837542453
51,Male,64.7,1.6,169.22,124.91,55.15,1.47,1408.85,Cardio,28.392510115646807,25.27,208.67,84.04,56.31,1808.0,Dinner,Keto,39.59,1092.77,43.96,0.4975352133664753,1.298918083462133,399.1500000000001,46.33004595517652
34,Female,55.21,1.56,187.06,139.07,56.12,1.72,2007.76,Strength,24.80519904063896,22.69,203.91,81.07,54.37,1549.0,Lunch,Paleo,38.19,504.48,43.07,0.5006229860365199,1.4683934069914868,-458.76,41.51504960966323
47,Male,52.03,1.66,174.21,130.03,70.99,0.74,488.4,Yoga,23.16116091992181,18.88,205.6,81.71,54.15,1586.0,Breakfast,Vegan,45.92,1377.02,275.61,0.5025082641345725,1.5704401306938305,1097.6,39.979247973364686
52,Male,68.25,1.7,180.98,139.03,57.02,1.06,1017.6,Cardio,27.638139918029623,23.62,253.36,100.49,67.58,2011.0,Breakfast,Vegetarian,6.91,91.06,88.98,0.5008054871962128,1.4723809523809523,993.4,49.38696950594478
57,Female,74.26,1.75,193.14,136.87,58.06,1.09,1320.1,Hiit,25.30522745273223,24.25,199.15,79.29,52.94,1901.0,Breakfast,Low-Carb,42.24,1888.49,65.32,0.5009369772735848,1.0677349851871802,580.9000000000001,55.468338093601055
31,Female,76.5,1.62,173.89,127.11,74.03,1.39,1833.27,Hiit,28.45861920566745,29.15,311.01,124.52,83.14,2096.0,Breakfast,Keto,41.64,1136.4,83.1,0.4995382230824211,1.6277124183006535,262.73,54.7291563076644
36,Male,48.44,1.67,163.81,132.15,73.8,1.4,1384.74,Strength,22.84855958699893,17.37,289.3,116.44,77.23,1249.0,Dinner,Vegan,3.88,2359.55,293.61,0.4992170075452,2.403798513625103,-135.74,37.37215773605772
44,Female,40.48,1.57,195.09,168.01,71.1,1.47,1293.6,Cardio,20.47142104589847,16.42,220.01,88.4,58.17,1090.0,Dinner,Vegan,25.99,816.51,137.27,0.500828035989688,2.1837944664031625,-203.5999999999999,32.193168760620296
39,Female,93.91,1.93,188.15,157.26,59.82,1.38,1215.5,Cardio,26.653060194772067,25.21,256.54,102.3,68.18,2314.0,Lunch,Vegan,10.74,1575.96,248.68,0.5008150396782789,1.089340858268555,1098.5,68.88011117108954
28,Male,48.53,1.57,167.88,131.37,52.98,1.33,1751.21,Hiit,21.32810216067427,19.69,186.72,74.68,50.03,1373.0,Lunch,Balanced,25.01,136.41,200.87,0.4992947248089741,1.5388419534308675,-378.21,38.17947202142478
50,Female,51.55,1.71,199.24,155.43,63.8,1.49,1804.54,Hiit,21.086613544859027,17.63,273.82,110.55,73.4,1385.0,Lunch,Paleo,22.09,2040.77,58.54,0.49828941621779,2.1445198836081474,-419.54,40.67985071762517
39,Male,64.45,1.69,190.19,148.07,58.01,1.26,1358.53,Strength,25.089291534434096,22.57,307.25,123.77,82.71,1794.0,Lunch,Vegetarian,46.84,1024.87,88.08,0.4978792531406094,1.920403413498836,435.47,48.27995160605723
39,Male,71.45,1.88,198.57,147.0,50.75,0.56,369.26,Yoga,25.86958663667881,20.22,256.06,101.38,68.59,1910.0,Lunch,Vegan,25.08,784.47,123.73,0.5003443946714083,1.4188943317004898,1540.74,52.96618034809298
56,Male,127.33,1.63,161.07,133.39,73.03,0.97,641.95,Yoga,35.0,47.92,296.87,117.65,79.41,3350.0,Breakfast,Balanced,2.77,745.41,110.6,0.5004614859425903,0.9239770674624992,2708.05,82.7645
22,Male,56.27,1.55,178.84,132.27,73.18,1.37,1317.39,Cardio,27.74494700204527,23.42,213.05,85.8,57.76,1622.0,Snack,Keto,12.65,694.2,301.68,0.4968400923485925,1.5247911853563176,304.6099999999999,40.65791832194913
45,Male,57.53,1.7,167.93,159.7,52.75,0.95,626.43,Yoga,21.021863308203933,19.91,137.72,55.58,36.93,1644.0,Breakfast,Paleo,9.4,873.47,233.11,0.4982769069348842,0.96610464105684,1017.57,45.43612203879027
25,Female,56.9,1.58,187.92,144.98,52.08,1.36,977.57,Yoga,26.63528159562232,22.79,219.79,88.89,58.55,1450.0,Lunch,Vegetarian,5.52,324.89,217.63,0.4990491976363336,1.5622144112478031,472.43,41.7445247720909
44,Female,58.15,1.72,193.79,149.75,65.04,1.31,1258.65,Cardio,18.190062190772466,19.66,196.05,79.17,52.83,1682.0,Breakfast,Vegetarian,37.02,1360.04,149.31,0.4974783518888571,1.3614789337919175,423.3499999999999,47.57247883606581
35,Male,124.05,1.69,185.11,137.97,72.85,1.31,1414.8,Strength,35.0,43.43,305.83,121.42,81.44,3283.0,Lunch,Vegetarian,37.1,1422.07,124.16,0.5009582466543269,0.9787988714228134,1868.2,80.63250000000001
56,Male,75.7,1.86,173.03,140.4,54.82,1.14,1503.55,Hiit,26.50165864416528,21.88,208.12,82.88,54.88,1994.0,Lunch,Balanced,5.18,380.82,283.35,0.5021231422505308,1.0948480845442536,490.4500000000001,55.638244406366894
44,Female,52.27,1.85,185.61,160.7,73.03,1.21,1461.44,Hiit,21.855618035541745,15.27,244.61,97.9,64.59,1476.0,Breakfast,Low-Carb,6.03,2026.35,130.94,0.5014169677402824,1.8729672852496653,14.559999999999944,40.84606845282233
33,Male,87.74,1.64,197.1,146.64,69.74,1.91,1986.4,Cardio,33.3441803467813,32.62,244.82,98.97,65.21,2486.0,Lunch,Low-Carb,36.83,1184.12,194.29,0.4991106240921485,1.127991793936631,499.5999999999999,58.48381616373408
41,Female,101.12,1.83,159.96,162.36,66.04,0.79,520.93,Yoga,30.21820636834668,30.19,285.55,113.86,75.91,2552.0,Lunch,Balanced,36.1,378.48,211.39,0.5007826098394006,1.1259889240506329,2031.07,70.56334972032784
28,Female,125.22,2.0,186.35,152.31,66.81,1.37,986.4,Yoga,30.51759993638455,31.3,191.22,76.4,50.71,3093.0,Snack,Keto,42.85,1043.48,264.23,0.5009463805039067,0.6101261779268488,2106.6,87.00586135965928
56,Male,68.94,1.68,194.81,137.87,57.7,0.66,434.41,Yoga,28.99153657007445,24.43,308.57,124.54,83.24,1872.0,Snack,Balanced,31.15,1148.51,97.65,0.4973726627981947,1.806498404409632,1437.59,48.95323468859068
50,Male,67.53,1.75,160.57,119.96,58.93,0.67,442.6,Yoga,22.68529302444472,22.05,252.91,101.29,67.92,1616.0,Breakfast,Low-Carb,42.27,1109.27,187.92,0.498816614729202,1.4999259588331113,1173.4,52.21062162059248
29,Female,107.02,1.81,177.12,155.64,60.0,1.29,1701.38,Hiit,32.335240171863234,32.67,265.72,105.74,71.16,2792.0,Dinner,Low-Carb,31.63,612.74,97.27,0.499877720714111,0.988039618762848,1090.62,72.41482596807197
54,Male,65.12,1.53,170.97,120.91,58.05,1.73,2472.0,Hiit,28.91947466378238,27.82,222.26,89.78,58.77,1838.0,Breakfast,Vegan,28.77,1951.01,191.79,0.5002785452621983,1.3786855036855037,-634.0,46.287638098944925
52,Female,114.92,1.92,193.02,161.19,50.03,1.36,1793.7,Hiit,32.40424641796816,31.17,263.15,105.78,71.04,3172.0,Lunch,Vegan,13.54,1738.84,62.63,0.4976643909450233,0.9204664114166377,1378.3,77.681040016471
23,Male,50.9,1.67,177.74,132.83,72.03,0.97,960.3,Strength,21.35966138688769,18.25,301.82,122.69,80.94,1516.0,Dinner,Low-Carb,13.07,291.76,115.7,0.4975396661858644,2.41041257367387,555.7,40.02793235407416
43,Male,124.51,1.85,174.76,125.73,68.91,1.34,1447.2,Strength,35.0,36.38,252.98,100.98,67.55,3297.0,Lunch,Keto,24.12,2012.47,251.02,0.5000123530603472,0.8110191952453618,1849.8,80.9315
26,Male,108.84,1.81,173.99,122.44,69.79,1.38,1490.4,Strength,32.888493344644644,33.22,245.88,98.54,65.54,2733.0,Breakfast,Balanced,16.59,2096.97,78.24,0.4998729377801722,0.9053656743844176,1242.6,73.04416384368878
19,Male,64.8,1.52,188.02,130.48,71.19,1.23,811.06,Yoga,29.28879504952234,28.05,172.75,68.22,45.76,1875.0,Dinner,Balanced,0.0,166.84,113.09,0.5022824411944291,1.0527777777777778,1063.94,45.820860807909526
40,Female,69.11,1.55,171.04,163.05,73.82,0.85,1025.7,Hiit,30.03622747926929,28.77,280.18,112.24,74.75,1797.0,Dinner,Keto,37.75,1913.82,147.2,0.4997792573235284,1.624077557517002,771.3,48.351963189077
54,Female,85.52,1.79,178.34,121.7,51.76,1.19,1572.11,Hiit,26.04981521943296,26.69,254.83,101.55,67.79,2205.0,Snack,Paleo,22.99,856.18,196.34,0.5007393288564228,1.1874415341440598,632.8900000000001,63.24219802434093
59,Male,96.31,1.71,182.54,149.84,62.16,0.57,689.7,Hiit,33.94524600521477,32.94,274.56,110.54,73.43,2739.0,Dinner,Balanced,45.69,1711.85,55.15,0.4989119917138742,1.1477520506697123,2049.3,63.61733357237766
24,Male,65.58,1.76,159.88,141.39,57.84,0.88,777.22,Cardio,20.531490626975565,21.17,287.28,115.88,76.71,1851.0,Dinner,Low-Carb,25.39,259.51,177.28,0.4989600656526402,1.7670021347971945,1073.78,52.11544844682942
37,Female,90.49,1.77,178.33,139.96,73.86,0.79,955.9,Hiit,29.973681940438496,28.88,223.01,90.23,59.92,2126.0,Breakfast,Vegan,38.68,1810.23,219.98,0.4977235191715395,0.997126754337496,1170.1,63.3668152120972
20,Female,96.23,1.72,161.13,151.16,61.93,1.26,1520.44,Hiit,34.727591755382655,32.53,192.58,78.48,51.64,2560.0,Dinner,Low-Carb,6.47,1412.97,177.11,0.4973014848289219,0.8155460874987011,1039.56,62.81163845379528
24,Female,55.21,1.74,160.04,167.18,53.13,0.85,559.98,Yoga,21.061174356444084,18.24,328.35,131.7,87.75,1704.0,Dinner,Vegetarian,3.72,658.33,153.69,0.4994011292990362,2.385437420757109,1144.02,43.58212563780722
28,Female,58.68,2.0,198.36,135.0,65.07,1.32,950.4,Yoga,19.21511312570017,14.67,311.65,124.21,82.71,1793.0,Lunch,Low-Carb,2.22,863.95,167.52,0.501079253807535,2.1167348329925018,842.6,47.40457161783914
22,Female,71.36,1.93,162.35,138.42,53.03,1.42,1874.4,Hiit,20.417036325142107,19.16,217.85,87.36,57.89,1766.0,Snack,Paleo,4.88,1629.52,253.46,0.5002726985676149,1.2242152466367713,-108.40000000000008,56.790402878378586
36,Male,70.21,1.77,161.77,123.03,52.01,0.99,980.99,Strength,29.397057826961767,22.41,186.12,74.56,49.87,1892.0,Snack,Paleo,1.58,1506.67,248.53,0.4991317756696055,1.0619569861843043,911.01,49.570325699690144
53,Male,94.9,1.95,177.09,137.72,50.25,0.9,1088.01,Hiit,24.15740213351623,24.96,162.65,65.02,43.52,2380.0,Lunch,Vegetarian,50.29,1521.0,150.38,0.4995546546269848,0.6851422550052686,1291.99,71.9746253752931
56,Female,109.1,1.66,187.96,166.35,66.19,1.28,1383.55,Strength,35.0,39.59,264.77,106.42,70.43,2725.0,Dinner,Balanced,24.94,1896.01,213.85,0.4998890792634862,0.975435380384968,1341.45,70.91499999999999
22,Female,86.26,1.9,185.8,128.22,58.05,1.91,1986.4,Cardio,23.81550600296948,23.89,249.5,99.78,66.79,2355.0,Snack,Low-Carb,7.24,1325.73,88.44,0.4994420061754653,1.1567354509622072,368.5999999999999,65.71674452183854
43,Female,47.92,1.61,189.94,126.79,69.15,1.27,1258.44,Strength,22.26541164583632,18.49,285.19,114.13,75.8,1335.0,Lunch,Balanced,34.6,1929.21,103.59,0.5004474704757226,2.381677796327212,76.55999999999995,37.25041473931524
34,Male,48.07,1.61,195.89,160.88,69.11,1.02,978.38,Cardio,22.184166539024588,18.54,232.7,93.87,62.07,1456.0,Lunch,Paleo,9.54,1408.19,251.56,0.4991125577105598,1.952777199916788,477.62,37.40607114469088
34,Male,67.72,1.68,169.24,127.73,57.07,0.66,653.99,Strength,25.00236785924242,23.99,426.93,171.09,114.22,1785.0,Breakfast,Balanced,41.21,1728.25,19.23,0.4993245732531008,2.526432368576492,1131.01,50.78839648572104
28,Male,62.52,1.62,196.08,146.77,54.8,0.68,599.49,Cardio,28.3711636224109,23.82,219.63,87.45,59.01,1695.0,Lunch,Low-Carb,18.13,169.77,255.23,0.4993264787627671,1.3987523992322457,1095.51,44.78234850326871
54,Male,117.19,1.62,172.28,142.6,56.16,1.04,1370.51,Hiit,35.0,44.65,253.34,99.52,67.46,3163.0,Breakfast,Vegan,31.11,1276.58,42.49,0.5020162688622696,0.8492192166567113,1792.49,76.1735
44,Female,84.04,1.86,186.14,136.0,66.1,1.64,2345.2,Hiit,25.585684406451183,24.29,257.27,102.22,68.2,2287.0,Breakfast,Low-Carb,30.37,1950.12,301.15,0.5015596366046711,1.2163255592574964,-58.19999999999982,62.53779082481843
40,Female,56.41,1.71,168.01,143.42,61.1,1.87,1944.8,Cardio,20.28094303610168,19.29,191.17,77.02,51.15,1483.0,Lunch,Balanced,43.23,53.93,289.18,0.4987769957798201,1.36536075163978,-461.8,44.96952003333504
26,Male,63.2,1.52,195.19,119.85,59.89,1.2,1296.0,Strength,33.81765710348279,27.35,203.72,81.36,54.38,1687.0,Dinner,Keto,17.89,661.05,114.39,0.5000061359480653,1.2873417721518987,391.0,41.82724071059888
53,Male,51.57,1.7,175.13,151.89,72.03,1.15,1102.16,Cardio,19.916203820842536,17.84,367.82,147.1,98.02,1567.0,Dinner,Low-Carb,11.74,826.66,73.89,0.5001189723508257,2.8524335854178786,464.8399999999999,41.299213689591504
20,Female,50.33,1.58,188.02,169.29,64.0,0.49,486.42,Strength,23.186248267520693,20.16,290.39,115.96,77.05,1353.0,Lunch,Vegan,29.31,485.47,45.98,0.5009207150095952,2.303993641963044,866.5799999999999,38.66036124695683
35,Male,121.73,1.93,195.26,132.05,54.12,1.49,1968.44,Hiit,34.152588048360975,32.68,207.54,83.61,54.86,3277.0,Dinner,Keto,34.91,323.8,134.29,0.5005969825246934,0.6868479421670911,1308.56,80.15605456873018
44,Male,59.65,1.51,168.76,141.31,64.93,1.14,1506.05,Hiit,26.03542862844576,26.16,235.87,93.95,63.42,1912.0,Lunch,Vegetarian,25.47,2430.03,58.44,0.4991799202141731,1.5750209555741828,405.9500000000001,44.1198668231321
57,Male,126.29,1.62,160.51,132.62,72.97,0.97,640.78,Yoga,35.0,48.12,296.72,118.46,78.96,3253.0,Lunch,Low-Carb,3.58,755.98,111.48,0.5005060387288307,0.9379998416343336,2612.2200000000003,82.08850000000001
25,Male,77.38,1.55,183.82,120.55,52.01,0.54,534.11,Strength,35.0,32.21,225.88,90.59,60.99,2013.0,Snack,Vegetarian,12.58,840.31,148.14,0.4978647667223205,1.1707159472731974,1478.89,50.297
41,Male,86.92,1.78,171.55,127.06,55.07,1.77,2533.05,Hiit,28.74958746721549,27.43,361.39,145.35,96.91,2436.0,Dinner,Vegetarian,47.54,2409.89,272.78,0.4986151113257334,1.672227335480902,-97.05000000000018,61.93085857349629
46,Female,51.93,1.65,164.72,146.72,62.98,0.69,454.57,Yoga,18.77435119223128,19.07,189.44,75.59,50.17,1436.0,Dinner,Paleo,48.64,2364.01,18.96,0.5012800582145338,1.4556133256306567,981.43,42.180479425874296
23,Female,81.24,1.85,194.3,150.04,74.14,1.6,1872.0,Strength,24.561180065366667,23.74,191.83,76.78,51.68,2328.0,Breakfast,Keto,15.82,750.37,17.13,0.4984021408714179,0.945100935499754,456.0,61.28649731489611
41,Female,86.99,1.77,172.07,127.01,55.06,1.79,1863.03,Cardio,27.994990377921507,27.77,361.84,145.63,96.64,2400.0,Lunch,Low-Carb,47.37,2416.98,269.06,0.4991516188216468,1.6741004713185423,536.97,62.63715787024608
21,Male,72.81,1.68,162.1,126.93,69.75,1.2,1294.92,Strength,28.86463756977555,25.8,308.4,123.08,82.47,1962.0,Snack,Keto,16.43,2287.44,218.77,0.4998075481636043,1.6904271391292405,667.0799999999999,51.79365738544642
57,Male,75.56,1.66,186.02,153.02,64.98,1.06,1399.2,Hiit,30.660910386962847,27.42,272.2,110.18,73.49,2015.0,Dinner,Vegetarian,14.13,829.64,25.07,0.4969579128497944,1.458178930651138,615.8,52.39261611161088
45,Female,56.72,1.6,185.16,143.18,65.05,0.88,775.1,Cardio,30.03872256320233,22.16,254.04,101.75,67.46,1670.0,Dinner,Vegan,36.76,874.39,235.13,0.50049746342905,1.7938998589562765,894.9,39.68203656215164
58,Male,103.4,1.66,172.2,168.12,61.11,1.34,884.4,Yoga,35.0,37.52,222.74,88.99,59.34,2711.0,Breakfast,Balanced,30.13,131.03,18.99,0.5002638996507541,0.8606382978723404,1826.6,67.21000000000001
43,Male,65.37,1.66,191.11,132.27,68.81,1.88,1952.19,Cardio,27.68059778676571,23.72,334.73,134.47,89.5,1956.0,Snack,Vegetarian,39.52,214.1,37.38,0.4991686239421392,2.057059813370047,3.8099999999999454,47.27519322679126
55,Male,109.73,1.66,187.83,166.08,65.98,1.29,926.48,Yoga,33.34541114052355,39.82,263.11,106.54,70.5,2778.0,Lunch,Vegetarian,25.09,1876.07,212.81,0.4980549902986133,0.9709286430328988,1851.52,73.14008035550351
19,Male,88.78,1.77,175.17,126.4,71.85,1.5,1980.0,Hiit,28.091740257164908,28.34,251.51,101.11,67.2,2545.0,Lunch,Low-Carb,48.21,133.57,281.5,0.49920606565837,1.1388826312232485,565.0,63.840152999689
38,Female,61.36,1.65,162.32,167.04,63.02,0.92,909.14,Strength,30.818604129410105,22.54,226.55,90.37,60.47,1814.0,Snack,Low-Carb,39.01,1698.94,207.3,0.5001352164290721,1.4727835723598437,904.86,42.44970450619395
21,Male,111.39,1.69,193.1,132.83,59.02,1.06,1282.6,Hiit,34.633840864962494,39.0,206.89,83.24,55.37,3142.0,Snack,Vegetarian,40.43,341.59,126.19,0.4988757271603822,0.7472843163659215,1859.4,72.81136466051828
33,Male,69.09,1.75,177.14,149.82,70.95,0.86,1040.6,Hiit,24.32872188774428,22.56,203.04,81.09,54.0,1792.0,Dinner,Keto,1.32,2335.27,185.47,0.500554692700244,1.1736864958749458,751.4000000000001,52.28128604775748
40,Female,94.29,2.0,179.0,135.86,69.27,1.18,1430.4,Hiit,27.05333103571854,23.57,355.54,141.88,94.74,2733.0,Snack,Low-Carb,26.62,603.71,216.17,0.5003483045659562,1.5047194824477674,1302.6,68.78141416642099
44,Female,64.3,1.54,198.98,133.35,57.8,1.66,1723.74,Cardio,29.471195623343178,27.11,222.86,88.52,59.52,1677.0,Snack,Keto,26.93,1521.47,279.63,0.5004715921850438,1.3766718506998443,-46.74000000000001,45.35002121419034
53,Female,116.29,2.0,183.72,122.83,64.64,1.13,994.4,Cardio,30.96819487239429,29.07,306.79,123.03,81.98,3085.0,Breakfast,Low-Carb,2.07,2387.52,111.86,0.4994342924585893,1.0579585518961216,2090.6,80.27708618289269
39,Male,42.08,1.75,181.25,130.76,51.77,1.12,1109.81,Strength,14.899701049596654,13.74,251.23,100.91,67.11,1139.0,Breakfast,Vegan,15.4,986.4,200.18,0.4993267248018683,2.398051330798479,29.19000000000005,35.810205798329726
